candidate_id,review_text,source_tier,label,annotation_number
REV-0012573,"NGANONG TIHIK KAY MO UG CONDIMENTS OY? IKA POBRE NA NINYO???! siomai chowfan way sauce, hasta ketchup, WALA.",TIER_A_CONFIDENT,complaint,180
REV-0012636,super init jud ig abot .very satisfied inyong foods😍😍 hope Dili ma usab inyong servings sa food,TIER_A_CONFIDENT,not_complaint,181
REV-0012684,paspas kaayo na deliver tas wala jud gi tipid ang rice. lami ang templa nila,TIER_A_CONFIDENT,not_complaint,182
REV-0012776,"dugay ang order. i expected too much sa food pero ang takobits, baga kaayo ang batter so mura ra syag pan na gipalaman ug octopus ata unya sauce. ang nachos kay soggy na and dli sad nko bet ang lasa",TIER_A_CONFIDENT,complaint,183
REV-0012794,"mao ni inyu tteokbokki perti gamaya 289 kaayo , lami kay sa picture dghan kaayo . pag abot sa personal .murag kugmo .yawaa ,sayang ang kwarta .",TIER_A_CONFIDENT,complaint,184
REV-0012925,"Wa ko mag expect nga ingani ka lami, but pls next time daghana ug dahon2 bi hahaha same sa pic, but overall lami gyd sya di kamahayan",TIER_A_CONFIDENT,complaint,185
REV-0013208,"unta nanawag kamo bago kamo mag cancel sang order kay sold out. Unya mag order na sad mi balik, another gastos for df na sad eh.",TIER_A_CONFIDENT,complaint,186
REV-0013220,"Fish Fillet: 6/10, hantod karon gipangita nako ang fish sa fish fillet >_< Coleslaw, i love hehehe. Milktea was okay.",TIER_A_CONFIDENT,complaint,187
REV-0013324,dry kaayu ang sauce sa siomai. wala pajud lemon apil 😞,TIER_A_CONFIDENT,complaint,188
REV-0013339,Super bet nako ang chicken ala king. Ang fried thigh is parat kaau then ang gravy is walay lasa murag tubig.,TIER_A_CONFIDENT,complaint,189
REV-0013394,lami kaayo ang food.. tender kaayu ang beef ang packaging safe kaayo. firt time to try their maja and suberb.. my go to meal kada kadlawon. thank you pares ta bai.,TIER_A_CONFIDENT,not_complaint,190
REV-0013406,nag order ko kagbie ug 1 mcflurry w oreo ug 2 combo nga large fries and mcfloat Pero wlay niabot nga mcflurry w oreo Pero naa sa resibo sayang pud bya ngbyad nya tag tarong 😞🤔,TIER_A_CONFIDENT,complaint,191
REV-0013443,"I think na comment na nako ni. I am still hoping you will use a bigger cellophane kay struggle jud mag untie sa hikot, esp init pa kaayu ang soup. thanks",TIER_A_CONFIDENT,complaint,192
REV-0013485,"Very tasty nya lamian jud pero nag request ko without pearls kay diko ganahan, but still gibutangan man.",TIER_A_CONFIDENT,complaint,193
REV-0013500,"Lami, pero wala naapilan ug straw 😅",TIER_A_CONFIDENT,complaint,194
REV-0013634,"Ang Pearl kay gahi pa, galisud ug inom sa milktea kay ang pearl dili makuan sa straw.",TIER_A_CONFIDENT,complaint,195
REV-0013675,It's small for its price. Gamay ra pa gyud ang meat.,TIER_A_CONFIDENT,complaint,196
REV-0013679,Always lami! Init pa gyud,TIER_A_CONFIDENT,not_complaint,197
REV-0013790,"next time sa mga rider, please sad ingon daan kung naa moy e kambyo or wala. dili kay mag ingon naay e kambyo pag deliver kay wala diay. hassle kaau mo.",TIER_A_CONFIDENT,complaint,198
REV-0013833,"bsag ibutang na nko sa note nga tam is og halang, lisud ghapon kaayo buhaton kapila nagyud ni, tgaan mn hinoun tag toyo og suka! naa mi dghan ana dris amo!",TIER_A_CONFIDENT,complaint,199
REV-0013866,waa ug serving ani uy HAHAHAH ggo unsa ni joke? 160 pajud buang,TIER_A_CONFIDENT,complaint,200
REV-0013946,"2nd time mag order , lami jud ilang food and daghan ang serving. 🥰🥰",TIER_A_CONFIDENT,not_complaint,201
REV-0013972,I put a note na no ice pero pag abot daghan kaau ug ice,TIER_A_CONFIDENT,complaint,202
REV-0014020,dli mubasag instructions niya ang manok dli maau paka luto now,TIER_A_CONFIDENT,complaint,203
REV-0014105,Huuy. Dili jud same sa picture. Maka sad sama sailang food nga sad pud kaayog nawong😔🥹,TIER_A_CONFIDENT,complaint,204
REV-0014116,murag bato ang manok. karaan ang gihatag. plus gagmay kaau puro bukod 🤬,TIER_A_CONFIDENT,complaint,205
REV-0014131,"Too bland ang utan. It’s as if wala gibutangan ug asin. And 3/4 lang sa serving sa usual nako na marecieve. Ang humba, 80% fats.",TIER_A_CONFIDENT,complaint,206
REV-0014200,"Lami ug ok ang pag pack, satisfied customer. Dali ra pud na deliver.",TIER_A_CONFIDENT,not_complaint,207
REV-0014203,"Sad,Padong na pan os ang rice.",TIER_A_CONFIDENT,complaint,208
REV-0014262,"mabuang kos himalayan salt latte haha lamia oy, nasayup ko sa akong request, tabon ra sa cup akong mean diay unta huhu i charged 10php for the extra cup set as I wrongly note in my order. Love them:)",TIER_A_CONFIDENT,not_complaint,209
REV-0014326,very lami.. daghan ang serving.. maka bungog ang kadaghan sa goto pang 3 ka tawo na 🤣,TIER_A_CONFIDENT,not_complaint,210
REV-0014385,unta mausab na puhon ang inyuhang packaging kay dili kaayu presentable...,TIER_A_CONFIDENT,complaint,211
REV-0014492,It's always been my fav milk tea but so disappointed right now kay wa juy pearl ay. mao ra unta jud ganahan sa akong anak,TIER_A_CONFIDENT,complaint,212
REV-0014506,super Gamay nlng kau Ang toppings. puros jud rice!! i love ordering food from remo's but not anymore,TIER_A_CONFIDENT,complaint,213
REV-0014586,grabe dabest sulit kaau ang 80 😍 d q fan sa sisig pero kini first time q makakon sisig lami sya,TIER_A_CONFIDENT,not_complaint,214
REV-0014637,Lami kaayo kay init jud always igka deliver,TIER_A_CONFIDENT,not_complaint,215
REV-0014799,"not today wala ata sa mood nag hatag sa tocino gamay ra kaayo , still the coffee is good thank you",TIER_A_CONFIDENT,complaint,216
REV-0014852,lami kaayo na option for a healthy food,TIER_A_CONFIDENT,not_complaint,217
REV-0014858,Lami kaayo. Thank you!,TIER_A_CONFIDENT,not_complaint,218
REV-0014877,Lami tuod sya sulit kaau Especially ang burger..,TIER_A_CONFIDENT,not_complaint,219
REV-0014885,Lami jod as always.,TIER_A_CONFIDENT,not_complaint,220
REV-0015090,Go to palitanan na jud ni sila ug sud.an and worth it always ♥️♥️ (3rd time ordering and wala jud na disappoint )) ♥️,TIER_A_CONFIDENT,not_complaint,221
REV-0015176,"lami kaayo tanan..creamy, not too sweet, balance ra kaayo. Dili daghan ice",TIER_A_CONFIDENT,not_complaint,222
REV-0015250,Lami ang chicken crunchy kaayu and init pa ig deliver. Consume lng dayun kay hunit na ug mabugnawan. Salamat.,TIER_A_CONFIDENT,not_complaint,223
REV-0015280,"Mao niy nice manawag bago ideliver kung wala ang product. D parehas sa ubang store ihatod na taz abi ug missed out wala jud diay silay available na product, I mean initiative nlng sa store no.",TIER_A_CONFIDENT,not_complaint,224
REV-0015353,"there are worms/maggotsinside the buchi, omg pagsure dimsum break, maygani ning bite ra ko kausa unya giluwa pagkakita nako unsa ang mga nagputi2x. if only makaattach ug photo or video",TIER_A_CONFIDENT,complaint,225
REV-0015357,"My 2nd order.  lami ilang beefsteak ug Lasagna, creamy kaayu and saktos timpla",TIER_A_CONFIDENT,not_complaint,226
REV-0015523,Lami ila pizza diri,TIER_A_CONFIDENT,not_complaint,227
REV-0015560,dili crispy.. pls ko next time taronga inyong service sa food..  ky wla jud ko kauyon sa inyong chicken ron.. loyat kaau nawng!,TIER_A_CONFIDENT,complaint,228
REV-0015564,"gamay kaau and dili pod ana kalami, not worth it sa kamal nya. Ang topper kay bakli pajud",TIER_A_CONFIDENT,complaint,229
REV-0015605,"food taste bad 😢 ang pasta naay gas nga taste ako jud gtry pero di gyud madala... ang chicken bati na ug texture kay mixed daan ang sauce, di sad amazing ang lasa. sorry gilabay gyud nako",TIER_A_CONFIDENT,complaint,230
REV-0015657,First time namo nag order and it didn’t disappoint us. Lami kaayo ang caramel frappe + 1 espresso shot,TIER_A_CONFIDENT,not_complaint,231
REV-0015918,Suki na mi diri! Thank you sa consistent na pagkalami sa pagkaon! :),TIER_A_CONFIDENT,not_complaint,232
REV-0015943,kinalamian. lisud lang i order ug rice nga pinadaghan kay naa ra sa extra gibutang. dili ma add,TIER_A_CONFIDENT,complaint,233
REV-0015961,lami jod ila milktea. order na mo,TIER_A_CONFIDENT,not_complaint,234
REV-0016002,2nd order lami jud,TIER_A_CONFIDENT,not_complaint,235
REV-0016017,Lami kaayo ang food. Thanks!!!,TIER_A_CONFIDENT,not_complaint,236
REV-0016022,Grabi ka parat sa inyong carbonara wala pajud lami wala gi tarung pag lutow pati pasta gi lamo lamo lang served mog tarung kay gabayad sad mig tarung abi kay take out dli ninyo tarungon,TIER_A_CONFIDENT,complaint,237
REV-0016056,"Sige man unta kog order dri. Grabe nag note ko na extra sauce please, Katunga sa sudlanan sa gravy ra ang ge hatag. Nagka way ayo inyung service. Pag add mog addt sauce sa inyung cart oy. Way ayo mo.",TIER_A_CONFIDENT,complaint,238
REV-0016078,Lami asta ang tanan nako order nya 5 days before expiry,TIER_A_CONFIDENT,not_complaint,239
REV-0016096,Lami and daghan lamas. ❤️❤️,TIER_A_CONFIDENT,not_complaint,240
REV-0016135,Lami kaayo ang ribchero ug paborito nako ang pancit canton nila.Salamat kaayo dali rapud kaayo ang pag deliver init pajud,TIER_A_CONFIDENT,not_complaint,241
REV-0016255,Soggy ang pizza :( wet ra kaayo ang toppings hays,TIER_A_CONFIDENT,complaint,242
REV-0016371,Gahi ang bavarian murag bahaw na kaayo but lami gihapon ang filling.,TIER_A_CONFIDENT,complaint,243
REV-0016402,"fresh ang panga,lami pud ang kinilaw",TIER_A_CONFIDENT,not_complaint,244
REV-0016483,Gud pm. ask lang ko nganu wala may straw unsa on ni namu pag inom kay wala straw? then karon raku ka incounter nga walay straw?,TIER_A_CONFIDENT,complaint,245
REV-0016485,Gud pm. wala lage ni straw. unsa on ni namu pag inom. then karon lang ko ka incounter nga walay straw ang shop ninyo. this is bad,TIER_A_CONFIDENT,complaint,246
REV-0016592,Okay ang Pizza but what makes it 3 star is expectation versus reality.. Myta kung unxa inyo iserve mao pud naa sa picture. Like sa.pepperoni we are expecting fully loaded s pepperoni.lasagna too small,TIER_A_CONFIDENT,complaint,247
REV-0016703,Thank you kaayo sa lami na sinuglaw and bulalo with extra sabaw....,TIER_A_CONFIDENT,not_complaint,248
REV-0016834,asa ang siomaai!!? incomplete ang order 🤦🏼‍♀️ first time to order here and dugay kaayo almost  an hour and incomplete pa jud 😐,TIER_A_CONFIDENT,complaint,249
REV-0016855,"Lami but nag instruct kog plain rice, garlic lang japon nasayang lang kay di gakaon ang bata�",TIER_A_CONFIDENT,complaint,250
REV-0017046,wala jud tawag ug text nga naa na amo order. ang status anytime now for 30mins. wala jud arrived status.tarunga na inyung app,TIER_A_CONFIDENT,complaint,251
REV-0017047,bai two times na cancel akong order sa third time lang na push through and all i can say is worth it akong pag reorder kay lami sya like brooo chili sauce nila is CHILI jud and ilang somai is BOMBBBB,TIER_A_CONFIDENT,complaint,252
REV-0017165,Lami ang pork bihon ug pork sisig,TIER_A_CONFIDENT,not_complaint,253
REV-0017208,Lami kaayo siya. Highly recommended! Although di na siya init pag abot nako pero  di jud kamahayan!,TIER_A_CONFIDENT,complaint,254
REV-0017233,ang nkabutang sa akong pag order naa koy 20% discount pero pag bayad nako walay 20% discount . hatagi ni ninyog solution oara ganahan pa mo order inyong costumer . bodul.x mana inyong trada,TIER_A_CONFIDENT,complaint,255
REV-0017276,"I am a repeat customer, lami gyud akong mga previous order. But karon nakadawat ko og baho na ambot ang beef mami, mura syag beef na wala nasulod sa ref nya napan os.   basta lain gyud og baho.😣",TIER_A_CONFIDENT,complaint,256
REV-0017367,lami jud ilang pagkaon labi na kung oras tingkaon kay init ilang sud-an. dagko pud ang ngohiong daghan sud. highly recommended.,TIER_A_CONFIDENT,not_complaint,257
REV-0017467,okay kay naa sjyay panit.. pero murag mas gadaghan ang lamas kaysa sa unod.. not sure kung 1/2 kilo ba jud to,TIER_A_CONFIDENT,complaint,258
REV-0017474,Lami gyud ni ila freshly cooked and fresh ingredients! Balik balikan gyd ni ila bam-i ky swak ras presyo!,TIER_A_CONFIDENT,not_complaint,259
REV-0017516,Lami kaayo ang Lamaw ug daghan kaayo ang Rice. Sulit gyud kaayo ang 149.,TIER_A_CONFIDENT,not_complaint,260
REV-0017602,Dili mao ni abot sa amoa lahi man amoa order,TIER_A_CONFIDENT,complaint,261
REV-0017747,"Nag leak pa ang Tuna Bicol Express duol ra unta ang hatudan, dili siya angay ibutang sa disposable tub with tape. Ang serving not for 2-3 person paki edit ninyo nga good for 1-2 person ra kagamay. Tnx",TIER_A_CONFIDENT,complaint,262
REV-0017858,walay spoon man . pero oky ra dghan man mig kutsara 🤣 butngi lng jiya sunod og spoon ha kay dghan mo reklamo,TIER_A_CONFIDENT,complaint,263
REV-0017918,All I can say is lami gyod ilang mga luto ug very good kaayo sila when it comes sa instructions. All good!,TIER_A_CONFIDENT,not_complaint,264
REV-0017926,Dili mo kebaw mag bali2x sa instructions ay. Ambot ngano,TIER_A_CONFIDENT,complaint,265
REV-0018089,"I don't know why but ang tnan kimchi rice karon kay murag lugaw sa ka basa, luod kaayo. ang Topokki pod pwerteng ugaha wa juy sauce ma tilok. Di consistent ila quality, usahay ma da-da raman unta...",TIER_A_CONFIDENT,complaint,266
REV-0018109,Lami kaayo Ang LECHON KAWALI AND ANG SAUCE THE BEST KAAYO MORAG SA BURGER STEAK AND ANG RIDER SUPER PASENSIYOSO UG BUOTAN THE BEST KAAYO SILA MU HANDLE UG ILANG MGA TRABAHANTE ALSO SA ILANG Customer❤️,TIER_A_CONFIDENT,not_complaint,267
REV-0018189,Walay rice naabot. Unsaon pag kaon ani,TIER_A_CONFIDENT,complaint,268
REV-0018215,"Medyo daut na ang mangga, lain na og lasa. Krn pko naka experience ani na daut ang mangga dati nko nga naga palit jud same order c eegpie lng ang new nko na order. Overall lami ang foods.",TIER_A_CONFIDENT,complaint,269
REV-0018299,too sweet for a 50% sweetness level. as in tam.is jud kaayo sya.,TIER_A_CONFIDENT,complaint,270
REV-0018382,Lami as always ang caramel macchiato and goods pud ang rider 😇,TIER_A_CONFIDENT,not_complaint,271
REV-0018398,huieee pang second time na nako nag order dire kay grabeeeeeee jud kalami sailang sinuglaw!! naa pajuy pakapin na sabaw🥰,TIER_A_CONFIDENT,not_complaint,272
REV-0018449,"Gagmay na kaayo ang chicken unlike before. Aside from that, lami man.",TIER_A_CONFIDENT,complaint,273
REV-0018613,Ang dinugoan padung na ma pan os pag sure mo! sa kadugay na nako sige order ninyo karon ko nakasuway ani makatagam!,TIER_A_CONFIDENT,complaint,274
REV-0018638,bahaw ang fries! dili ka ma enjoy ug kaun. tsssk!  morning paman unta unya serve rag bahaw nga fries.,TIER_A_CONFIDENT,complaint,275
REV-0018905,lami kaayo ang siomai rice and of course ang lechon is the best crunchy pa ang panit,TIER_A_CONFIDENT,not_complaint,276
REV-0019010,the chicken look brownish black. murag dugay na gibalik balik ang mantika sa pagprito kay murag nangitom na ang chicken.,TIER_A_CONFIDENT,complaint,277
REV-0019300,"LAMI KAAYU KAY ILANG ICE SA MIDDLE SA CUP NAAY MILK TIMPLADA TAS ANG TOPPINGS KAY LEGIT ICE CREAM GYUD. WALA GITIPID ANG REKADO, DAGHAN FRESH MANGO SAD",TIER_A_CONFIDENT,not_complaint,278
REV-0019371,ika tulo na nako ning order dre pero ngano mani run? rice ninyo dli ma kaon asta pang yellowha! way lami ang porkchop labaw na ang sisig. toddler ang pakaonon intawn! never again maka tagam!,TIER_A_CONFIDENT,complaint,279
REV-0019384,Nag order ko sisig ninyo. Gwapa man to akong gi order nga sisig pag lunch. Ngano pg order nako balik para karon dinner mura mag padagan agi. Wala pa juy atsara. INCONSISTENT.  ITLOG  ra ang daghan,TIER_A_CONFIDENT,complaint,280
REV-0019498,food is lami jud jollybubble!,TIER_A_CONFIDENT,not_complaint,281
REV-0019606,"Basta gacrave ko’g siomai, always gyud dayun diri kani na store akong mahunahunaan. ♥️♥",TIER_A_CONFIDENT,not_complaint,282
REV-0019716,Aslom ug gamay ang serving,TIER_A_CONFIDENT,complaint,283
REV-0019773,first time ko naka experience na nag order na walay sauce naka indicate na separate container pero murag ordinary chicken ra akong gikaon,TIER_A_CONFIDENT,complaint,284
REV-0019777,First bite palang nako now satisfied nako. Recommended jud ni guys. Kaysa adtong Pares sa Salinas bati kaayo layo rajud kaayo. Lami and dghan ila serving dri and soft ang beef.,TIER_A_CONFIDENT,not_complaint,285
REV-0019841,lami ang fillet pero order unta ko usab nag taas ma ang price 😭 di na afford ni meee pero lami pati lycheeee na drinks,TIER_A_CONFIDENT,complaint,286
REV-0019845,Hala uy Dili judmo magmahay mag order Ani ilang restaurant mga madaaaammmm !!! Worth kaayu Dugay Nako nag crave ug mango graham PERFECT ILANG PAG PACKAGING SECURE UG SAFETY KAAYU WITH SPOON & Fork . ♥,TIER_A_CONFIDENT,not_complaint,287
REV-0019866,Ngano nigamay mani inyong chicken,TIER_A_CONFIDENT,complaint,288
REV-0019875,Lami kaayu and creamy ang halo halo.,TIER_A_CONFIDENT,not_complaint,289
REV-0019895,Lami. Gahi lng na part ako nakuha. But lami ra ang timpla. Myta pahumukon pa nila maayo.,TIER_A_CONFIDENT,complaint,290
REV-0020039,"generous serving,taste wise typical kanto-style pares lami but I suggest mo add ug chili garlic oil sa condiments and medyo overcooked ang lumpia but nabawi sa lechon kawali very crispy. 🤌",TIER_A_CONFIDENT,complaint,291
REV-0020047,Very lami both chicken biryani and chicken masala. Chicken biryani - 2 chicken included pero mej gamay ang rice serving (compared sa other indian restos). Chicken masala - 2 chicken lami sad ni sya.,TIER_A_CONFIDENT,complaint,292
REV-0020092,ang ilang gravy Kay murag lasa og uk-uk (ipis) ako nalang gi labag. Intawn tarunga pud ninyo oy.,TIER_A_CONFIDENT,complaint,293
REV-0020128,"nayabo ang mga sauce,  tarongon unta pag sarado oi, gibayaran gud na nako. dili na init ang chicken tanan 6pcs",TIER_A_CONFIDENT,complaint,294
REV-0020137,tteokbokki is very expensive not worth it sa price nga 280 ang taste ug Ang Ka Gamay sa portion. kung pwede lang e post Ang picture😭,TIER_A_CONFIDENT,complaint,295
REV-0020193,Lami gyud ilang chocolate cake!,TIER_A_CONFIDENT,not_complaint,296
REV-0020264,Lami kaayo ang dirty matcha!! But ang oreo cheesecake dli nko bet hehe ordered oreo cheesecake na milktea pro wla sya oreo :(,TIER_A_CONFIDENT,complaint,297
REV-0020369,Wrong order ang deliver sa amoa. Coke mcfloat and fries amo order ang niabot chicken rice 😭😭😭,TIER_A_CONFIDENT,complaint,298
REV-0020459,Lami siya as always. Mas lami ilang food on site Kay naay sabaw. Naa ra sa kilid sa TGU Tower. Highly recommended,TIER_A_CONFIDENT,not_complaint,299
REV-0020469,Keep it up sa sakto nga serving. Ug lmian pud,TIER_A_CONFIDENT,not_complaint,300
